SKU;Style;Manufacturer;Name;Colour;Size;Farbtyp;Groessentyp;UVP;Weight KG;Status;Packshot;EAN;Manufacturer SKU
01001Tu4001;01.001T;B&C Collection;B&C | #E150;orchid green;S;colors;XS-XXL;3,14;0,11;ACTUAL;63C0B48F-0F62-47B9-8DBF-9CE5FF015229.jpg;;TU01T5111S
01001Tu4002;01.001T;B&C Collection;B&C | #E150;orchid green;M;colors;XS-XXL;3,14;0,12;ACTUAL;63C0B48F-0F62-47B9-8DBF-9CE5FF015229.jpg;;TU01T5111M
01001Tu4003;01.001T;B&C Collection;B&C | #E150;orchid green;L;colors;XS-XXL;3,14;0,14;ACTUAL;63C0B48F-0F62-47B9-8DBF-9CE5FF015229.jpg;;TU01T5111L
01001Tu4004;01.001T;B&C Collection;B&C | #E150;orchid green;XL;colors;XS-XXL;3,14;0,15;ACTUAL;63C0B48F-0F62-47B9-8DBF-9CE5FF015229.jpg;;TU01T511XL
01001Tu4005;01.001T;B&C Collection;B&C | #E150;orchid green;XXL;colors;XS-XXL;3,14;0,16;ACTUAL;63C0B48F-0F62-47B9-8DBF-9CE5FF015229.jpg;;TU01T5112X
01001Tu4013;01.001T;B&C Collection;B&C | #E150;orchid green;3XL;colors;3XL-5XL;3,93;0,18;ACTUAL;63C0B48F-0F62-47B9-8DBF-9CE5FF015229.jpg;;TU01T5113X
01001Tu4100;01.001T;B&C Collection;B&C | #E150;millennial khaki;XS;colors;XS-XXL;3,14;0,11;ACTUAL;306D1F52-BBCC-4373-B1D8-B73054579B5B.jpg;;TU01T551XS
01001Tu4101;01.001T;B&C Collection;B&C | #E150;millennial khaki;S;colors;XS-XXL;3,14;0,11;ACTUAL;306D1F52-BBCC-4373-B1D8-B73054579B5B.jpg;;TU01T5511S
01001Tu4102;01.001T;B&C Collection;B&C | #E150;millennial khaki;M;colors;XS-XXL;3,14;0,12;ACTUAL;306D1F52-BBCC-4373-B1D8-B73054579B5B.jpg;;TU01T5511M
01001Tu4103;01.001T;B&C Collection;B&C | #E150;millennial khaki;L;colors;XS-XXL;3,14;0,14;ACTUAL;306D1F52-BBCC-4373-B1D8-B73054579B5B.jpg;;TU01T5511L
01001Tu4104;01.001T;B&C Collection;B&C | #E150;millennial khaki;XL;colors;XS-XXL;3,14;0,15;ACTUAL;306D1F52-BBCC-4373-B1D8-B73054579B5B.jpg;;TU01T551XL
01001Tu4105;01.001T;B&C Collection;B&C | #E150;millennial khaki;XXL;colors;XS-XXL;3,14;0,16;ACTUAL;306D1F52-BBCC-4373-B1D8-B73054579B5B.jpg;;TU01T5512X
01001Tu4113;01.001T;B&C Collection;B&C | #E150;millennial khaki;3XL;colors;3XL-5XL;3,93;0,18;ACTUAL;306D1F52-BBCC-4373-B1D8-B73054579B5B.jpg;;TU01T5513X
01001Tu4200;01.001T;B&C Collection;B&C | #E150;urban khaki;XS;colors;XS-XXL;3,14;0,11;ACTUAL;147331CD-2B1C-4D7B-95E1-03B108A609A0.jpg;;TU01T552XS
01001Tu4201;01.001T;B&C Collection;B&C | #E150;urban khaki;S;colors;XS-XXL;3,14;0,11;ACTUAL;147331CD-2B1C-4D7B-95E1-03B108A609A0.jpg;;TU01T5521S
01001Tu4202;01.001T;B&C Collection;B&C | #E150;urban khaki;M;colors;XS-XXL;3,14;0,12;ACTUAL;147331CD-2B1C-4D7B-95E1-03B108A609A0.jpg;;TU01T5521M
01001Tu4203;01.001T;B&C Collection;B&C | #E150;urban khaki;L;colors;XS-XXL;3,14;0,14;ACTUAL;147331CD-2B1C-4D7B-95E1-03B108A609A0.jpg;;TU01T5521L
01001Tu4204;01.001T;B&C Collection;B&C | #E150;urban khaki;XL;colors;XS-XXL;3,14;0,15;ACTUAL;147331CD-2B1C-4D7B-95E1-03B108A609A0.jpg;;TU01T552XL
01001Tu4205;01.001T;B&C Collection;B&C | #E150;urban khaki;XXL;colors;XS-XXL;3,14;0,16;ACTUAL;147331CD-2B1C-4D7B-95E1-03B108A609A0.jpg;;TU01T5522X
01001Tu4213;01.001T;B&C Collection;B&C | #E150;urban khaki;3XL;colors;3XL-5XL;3,93;0,18;ACTUAL;147331CD-2B1C-4D7B-95E1-03B108A609A0.jpg;;TU01T5523X
01002090301;01.0020;B&C Collection;B&C | Base-Ball;white/red;S;colors;all;5,65;0,14;ACTUAL;BCF4C76E-6269-4A92-BAA6-BCFEFB5BC874.jpg;;TU0209031S
01002090302;01.0020;B&C Collection;B&C | Base-Ball;white/red;M;colors;all;5,65;0,15;ACTUAL;BCF4C76E-6269-4A92-BAA6-BCFEFB5BC874.jpg;;TU0209031M
01002090303;01.0020;B&C Collection;B&C | Base-Ball;white/red;L;colors;all;5,65;0,15;ACTUAL;BCF4C76E-6269-4A92-BAA6-BCFEFB5BC874.jpg;;TU0209031L
01002090304;01.0020;B&C Collection;B&C | Base-Ball;white/red;XL;colors;all;5,65;0,17;ACTUAL;BCF4C76E-6269-4A92-BAA6-BCFEFB5BC874.jpg;;TU020903XL
01002090305;01.0020;B&C Collection;B&C | Base-Ball;white/red;XXL;colors;all;5,65;0,19;ACTUAL;BCF4C76E-6269-4A92-BAA6-BCFEFB5BC874.jpg;;TU0209032X
01002090801;01.0020;B&C Collection;B&C | Base-Ball;white/navy;S;colors;all;5,65;0,14;ACTUAL;C883E347-290D-4F2E-AC35-5982953E794B.jpg;;TU0209081S
01002090802;01.0020;B&C Collection;B&C | Base-Ball;white/navy;M;colors;all;5,65;0,15;ACTUAL;C883E347-290D-4F2E-AC35-5982953E794B.jpg;;TU0209081M
01002090803;01.0020;B&C Collection;B&C | Base-Ball;white/navy;L;colors;all;5,65;0,15;ACTUAL;C883E347-290D-4F2E-AC35-5982953E794B.jpg;;TU0209081L
01002090804;01.0020;B&C Collection;B&C | Base-Ball;white/navy;XL;colors;all;5,65;0,17;ACTUAL;C883E347-290D-4F2E-AC35-5982953E794B.jpg;;TU020908XL
01002090805;01.0020;B&C Collection;B&C | Base-Ball;white/navy;XXL;colors;all;5,65;0,19;ACTUAL;C883E347-290D-4F2E-AC35-5982953E794B.jpg;;TU0209082X
01002T00100;01.002T;B&C Collection;B&C | #E150 /women;white;XS;white;XS-XXL;2,40;0,08;ACTUAL;C9CF1E18-6CCD-417F-8BC0-F3A4ED97F5CF.jpg;;TW02T001XS
01002T00101;01.002T;B&C Collection;B&C | #E150 /women;white;S;white;XS-XXL;2,40;0,09;ACTUAL;C9CF1E18-6CCD-417F-8BC0-F3A4ED97F5CF.jpg;;TW02T0011S
01002T00102;01.002T;B&C Collection;B&C | #E150 /women;white;M;white;XS-XXL;2,40;0,10;ACTUAL;C9CF1E18-6CCD-417F-8BC0-F3A4ED97F5CF.jpg;;TW02T0011M
01002T00103;01.002T;B&C Collection;B&C | #E150 /women;white;L;white;XS-XXL;2,40;0,10;ACTUAL;C9CF1E18-6CCD-417F-8BC0-F3A4ED97F5CF.jpg;;TW02T0011L
01002T00104;01.002T;B&C Collection;B&C | #E150 /women;white;XL;white;XS-XXL;2,40;0,12;ACTUAL;C9CF1E18-6CCD-417F-8BC0-F3A4ED97F5CF.jpg;;TW02T001XL
01002T00105;01.002T;B&C Collection;B&C | #E150 /women;white;XXL;white;XS-XXL;2,40;0,12;ACTUAL;C9CF1E18-6CCD-417F-8BC0-F3A4ED97F5CF.jpg;;TW02T0012X
01002T00113;01.002T;B&C Collection;B&C | #E150 /women;white;3XL;white;3XL;2,97;0,13;ACTUAL;C9CF1E18-6CCD-417F-8BC0-F3A4ED97F5CF.jpg;;TW02T0013X
01002T00200;01.002T;B&C Collection;B&C | #E150 /women;black;XS;colors;XS-XXL;3,14;0,08;ACTUAL;FCDBAF13-365C-4C27-ABFE-E91F4477FB0F.jpg;;TW02T002XS
01002T00201;01.002T;B&C Collection;B&C | #E150 /women;black;S;colors;XS-XXL;3,14;0,09;ACTUAL;FCDBAF13-365C-4C27-ABFE-E91F4477FB0F.jpg;;TW02T0021S
01002T00202;01.002T;B&C Collection;B&C | #E150 /women;black;M;colors;XS-XXL;3,14;0,10;ACTUAL;FCDBAF13-365C-4C27-ABFE-E91F4477FB0F.jpg;;TW02T0021M
01002T00203;01.002T;B&C Collection;B&C | #E150 /women;black;L;colors;XS-XXL;3,14;0,10;ACTUAL;FCDBAF13-365C-4C27-ABFE-E91F4477FB0F.jpg;;TW02T0021L
01002T00204;01.002T;B&C Collection;B&C | #E150 /women;black;XL;colors;XS-XXL;3,14;0,12;ACTUAL;FCDBAF13-365C-4C27-ABFE-E91F4477FB0F.jpg;;TW02T002XL
01002T00205;01.002T;B&C Collection;B&C | #E150 /women;black;XXL;colors;XS-XXL;3,14;0,12;ACTUAL;FCDBAF13-365C-4C27-ABFE-E91F4477FB0F.jpg;;TW02T0022X
01002T00213;01.002T;B&C Collection;B&C | #E150 /women;black;3XL;colors;3XL;3,93;0,13;ACTUAL;FCDBAF13-365C-4C27-ABFE-E91F4477FB0F.jpg;;TW02T0023X
01002T00300;01.002T;B&C Collection;B&C | #E150 /women;navy;XS;colors;XS-XXL;3,14;0,08;ACTUAL;26910ADB-BF76-444D-B4E7-D334F928689B.jpg;;TW02T003XS
01002T00301;01.002T;B&C Collection;B&C | #E150 /women;navy;S;colors;XS-XXL;3,14;0,09;ACTUAL;26910ADB-BF76-444D-B4E7-D334F928689B.jpg;;TW02T0031S
01002T00302;01.002T;B&C Collection;B&C | #E150 /women;navy;M;colors;XS-XXL;3,14;0,10;ACTUAL;26910ADB-BF76-444D-B4E7-D334F928689B.jpg;;TW02T0031M
01002T00303;01.002T;B&C Collection;B&C | #E150 /women;navy;L;colors;XS-XXL;3,14;0,10;ACTUAL;26910ADB-BF76-444D-B4E7-D334F928689B.jpg;;TW02T0031L
01002T00304;01.002T;B&C Collection;B&C | #E150 /women;navy;XL;colors;XS-XXL;3,14;0,12;ACTUAL;26910ADB-BF76-444D-B4E7-D334F928689B.jpg;;TW02T003XL
01002T00305;01.002T;B&C Collection;B&C | #E150 /women;navy;XXL;colors;XS-XXL;3,14;0,12;ACTUAL;26910ADB-BF76-444D-B4E7-D334F928689B.jpg;;TW02T0032X
01002T00400;01.002T;B&C Collection;B&C | #E150 /women;red;XS;colors;XS-XXL;3,14;0,08;ACTUAL;413DF5EB-95D8-4EB7-B1A2-E221F2BF1DBC.jpg;;TW02T004XS
01002T00401;01.002T;B&C Collection;B&C | #E150 /women;red;S;colors;XS-XXL;3,14;0,09;ACTUAL;413DF5EB-95D8-4EB7-B1A2-E221F2BF1DBC.jpg;;TW02T0041S
01002T00402;01.002T;B&C Collection;B&C | #E150 /women;red;M;colors;XS-XXL;3,14;0,10;ACTUAL;413DF5EB-95D8-4EB7-B1A2-E221F2BF1DBC.jpg;;TW02T0041M
01002T00403;01.002T;B&C Collection;B&C | #E150 /women;red;L;colors;XS-XXL;3,14;0,10;ACTUAL;413DF5EB-95D8-4EB7-B1A2-E221F2BF1DBC.jpg;;TW02T0041L
01002T00404;01.002T;B&C Collection;B&C | #E150 /women;red;XL;colors;XS-XXL;3,14;0,12;ACTUAL;413DF5EB-95D8-4EB7-B1A2-E221F2BF1DBC.jpg;;TW02T004XL
01002T00405;01.002T;B&C Collection;B&C | #E150 /women;red;XXL;colors;XS-XXL;3,14;0,12;ACTUAL;413DF5EB-95D8-4EB7-B1A2-E221F2BF1DBC.jpg;;TW02T0042X
01002T00413;01.002T;B&C Collection;B&C | #E150 /women;red;3XL;colors;3XL;3,93;0,13;ACTUAL;413DF5EB-95D8-4EB7-B1A2-E221F2BF1DBC.jpg;;TW02T0043X
01002T10000;01.002T;B&C Collection;B&C | #E150 /women;natural;XS;colors;XS-XXL;3,14;0,08;ACTUAL;651D214B-04B0-486D-9D8E-D3245B01B085.jpg;;TW02T100XS
01002T10001;01.002T;B&C Collection;B&C | #E150 /women;natural;S;colors;XS-XXL;3,14;0,09;ACTUAL;651D214B-04B0-486D-9D8E-D3245B01B085.jpg;;TW02T1001S
01002T10002;01.002T;B&C Collection;B&C | #E150 /women;natural;M;colors;XS-XXL;3,14;0,10;ACTUAL;651D214B-04B0-486D-9D8E-D3245B01B085.jpg;;TW02T1001M
01002T10003;01.002T;B&C Collection;B&C | #E150 /women;natural;L;colors;XS-XXL;3,14;0,10;ACTUAL;651D214B-04B0-486D-9D8E-D3245B01B085.jpg;;TW02T1001L
01002T10004;01.002T;B&C Collection;B&C | #E150 /women;natural;XL;colors;XS-XXL;3,14;0,12;ACTUAL;651D214B-04B0-486D-9D8E-D3245B01B085.jpg;;TW02T100XL
01002T10005;01.002T;B&C Collection;B&C | #E150 /women;natural;XXL;colors;XS-XXL;3,14;0,12;ACTUAL;651D214B-04B0-486D-9D8E-D3245B01B085.jpg;;TW02T1002X
01002T10500;01.002T;B&C Collection;B&C | #E150 /women;cobalt blue;XS;colors;XS-XXL;3,14;0,08;ACTUAL;EFDBE04D-C7F7-4EC8-9AB7-3A2942E3EB6E.jpg;;TW02T008XS
01002T10501;01.002T;B&C Collection;B&C | #E150 /women;cobalt blue;S;colors;XS-XXL;3,14;0,09;ACTUAL;EFDBE04D-C7F7-4EC8-9AB7-3A2942E3EB6E.jpg;;TW02T0081S
01002T10502;01.002T;B&C Collection;B&C | #E150 /women;cobalt blue;M;colors;XS-XXL;3,14;0,10;ACTUAL;EFDBE04D-C7F7-4EC8-9AB7-3A2942E3EB6E.jpg;;TW02T0081M
01002T10503;01.002T;B&C Collection;B&C | #E150 /women;cobalt blue;L;colors;XS-XXL;3,14;0,10;ACTUAL;EFDBE04D-C7F7-4EC8-9AB7-3A2942E3EB6E.jpg;;TW02T0081L
01002T10504;01.002T;B&C Collection;B&C | #E150 /women;cobalt blue;XL;colors;XS-XXL;3,14;0,12;ACTUAL;EFDBE04D-C7F7-4EC8-9AB7-3A2942E3EB6E.jpg;;TW02T008XL
01002T10505;01.002T;B&C Collection;B&C | #E150 /women;cobalt blue;XXL;colors;XS-XXL;3,14;0,12;ACTUAL;EFDBE04D-C7F7-4EC8-9AB7-3A2942E3EB6E.jpg;;TW02T0082X
01002T12000;01.002T;B&C Collection;B&C | #E150 /women;sand;XS;colors;XS-XXL;3,14;0,08;ACTUAL;2856BFBA-6674-4B2F-82B9-95BFF4F8D3B0.jpg;;TW02T120XS
01002T12001;01.002T;B&C Collection;B&C | #E150 /women;sand;S;colors;XS-XXL;3,14;0,09;ACTUAL;2856BFBA-6674-4B2F-82B9-95BFF4F8D3B0.jpg;;TW02T1201S
01002T12002;01.002T;B&C Collection;B&C | #E150 /women;sand;M;colors;XS-XXL;3,14;0,10;ACTUAL;2856BFBA-6674-4B2F-82B9-95BFF4F8D3B0.jpg;;TW02T1201M
01002T12003;01.002T;B&C Collection;B&C | #E150 /women;sand;L;colors;XS-XXL;3,14;0,10;ACTUAL;2856BFBA-6674-4B2F-82B9-95BFF4F8D3B0.jpg;;TW02T1201L
01002T12004;01.002T;B&C Collection;B&C | #E150 /women;sand;XL;colors;XS-XXL;3,14;0,12;ACTUAL;2856BFBA-6674-4B2F-82B9-95BFF4F8D3B0.jpg;;TW02T120XL
01002T12005;01.002T;B&C Collection;B&C | #E150 /women;sand;XXL;colors;XS-XXL;3,14;0,12;ACTUAL;2856BFBA-6674-4B2F-82B9-95BFF4F8D3B0.jpg;;TW02T1202X
01002T15000;01.002T;B&C Collection;B&C | #E150 /women;bear brown;XS;colors;XS-XXL;3,14;0,08;ACTUAL;D33EDF6E-AADA-4D6A-8F14-4DDE0D12F134.jpg;;TW02T150XS
01002T15001;01.002T;B&C Collection;B&C | #E150 /women;bear brown;S;colors;XS-XXL;3,14;0,09;ACTUAL;D33EDF6E-AADA-4D6A-8F14-4DDE0D12F134.jpg;;TW02T1501S
01002T15002;01.002T;B&C Collection;B&C | #E150 /women;bear brown;M;colors;XS-XXL;3,14;0,10;ACTUAL;D33EDF6E-AADA-4D6A-8F14-4DDE0D12F134.jpg;;TW02T1501M
01002T15003;01.002T;B&C Collection;B&C | #E150 /women;bear brown;L;colors;XS-XXL;3,14;0,10;ACTUAL;D33EDF6E-AADA-4D6A-8F14-4DDE0D12F134.jpg;;TW02T1501L
01002T15004;01.002T;B&C Collection;B&C | #E150 /women;bear brown;XL;colors;XS-XXL;3,14;0,12;ACTUAL;D33EDF6E-AADA-4D6A-8F14-4DDE0D12F134.jpg;;TW02T150XL
01002T15005;01.002T;B&C Collection;B&C | #E150 /women;bear brown;XXL;colors;XS-XXL;3,14;0,12;ACTUAL;D33EDF6E-AADA-4D6A-8F14-4DDE0D12F134.jpg;;TW02T1502X
01002T21000;01.002T;B&C Collection;B&C | #E150 /women;gold;XS;colors;XS-XXL;3,14;0,08;ACTUAL;4C4E1CE4-9D92-47EB-BB8A-E486BC808BBD.jpg;;TW02T210XS
01002T21001;01.002T;B&C Collection;B&C | #E150 /women;gold;S;colors;XS-XXL;3,14;0,09;ACTUAL;4C4E1CE4-9D92-47EB-BB8A-E486BC808BBD.jpg;;TW02T2101S
01002T21002;01.002T;B&C Collection;B&C | #E150 /women;gold;M;colors;XS-XXL;3,14;0,10;ACTUAL;4C4E1CE4-9D92-47EB-BB8A-E486BC808BBD.jpg;;TW02T2101M
01002T21003;01.002T;B&C Collection;B&C | #E150 /women;gold;L;colors;XS-XXL;3,14;0,10;ACTUAL;4C4E1CE4-9D92-47EB-BB8A-E486BC808BBD.jpg;;TW02T2101L
01002T21004;01.002T;B&C Collection;B&C | #E150 /women;gold;XL;colors;XS-XXL;3,14;0,12;ACTUAL;4C4E1CE4-9D92-47EB-BB8A-E486BC808BBD.jpg;;TW02T210XL
01002T21005;01.002T;B&C Collection;B&C | #E150 /women;gold;XXL;colors;XS-XXL;3,14;0,12;ACTUAL;4C4E1CE4-9D92-47EB-BB8A-E486BC808BBD.jpg;;TW02T2102X
01002T22000;01.002T;B&C Collection;B&C | #E150 /women;apricot;XS;colors;XS-XXL;3,14;0,08;ACTUAL;376EF44B-9F0A-40F1-B1A4-8628A7827B14.jpg;;TW02T220XS
01002T22001;01.002T;B&C Collection;B&C | #E150 /women;apricot;S;colors;XS-XXL;3,14;0,09;ACTUAL;376EF44B-9F0A-40F1-B1A4-8628A7827B14.jpg;;TW02T2201S
01002T22002;01.002T;B&C Collection;B&C | #E150 /women;apricot;M;colors;XS-XXL;3,14;0,10;ACTUAL;376EF44B-9F0A-40F1-B1A4-8628A7827B14.jpg;;TW02T2201M
01002T22003;01.002T;B&C Collection;B&C | #E150 /women;apricot;L;colors;XS-XXL;3,14;0,10;ACTUAL;376EF44B-9F0A-40F1-B1A4-8628A7827B14.jpg;;TW02T2201L
01002T22004;01.002T;B&C Collection;B&C | #E150 /women;apricot;XL;colors;XS-XXL;3,14;0,12;ACTUAL;376EF44B-9F0A-40F1-B1A4-8628A7827B14.jpg;;TW02T220XL
01002T22005;01.002T;B&C Collection;B&C | #E150 /women;apricot;XXL;colors;XS-XXL;3,14;0,12;ACTUAL;376EF44B-9F0A-40F1-B1A4-8628A7827B14.jpg;;TW02T2202X
01002T23500;01.002T;B&C Collection;B&C | #E150 /women;orange;XS;colors;XS-XXL;3,14;0,08;ACTUAL;8B4BE5E2-555B-4BC2-9745-F2052A4B3F00.jpg;;TW02T235XS
01002T23501;01.002T;B&C Collection;B&C | #E150 /women;orange;S;colors;XS-XXL;3,14;0,09;ACTUAL;8B4BE5E2-555B-4BC2-9745-F2052A4B3F00.jpg;;TW02T2351S
01002T23502;01.002T;B&C Collection;B&C | #E150 /women;orange;M;colors;XS-XXL;3,14;0,10;ACTUAL;8B4BE5E2-555B-4BC2-9745-F2052A4B3F00.jpg;;TW02T2351M
01002T23503;01.002T;B&C Collection;B&C | #E150 /women;orange;L;colors;XS-XXL;3,14;0,10;ACTUAL;8B4BE5E2-555B-4BC2-9745-F2052A4B3F00.jpg;;TW02T2351L
01002T23504;01.002T;B&C Collection;B&C | #E150 /women;orange;XL;colors;XS-XXL;3,14;0,12;ACTUAL;8B4BE5E2-555B-4BC2-9745-F2052A4B3F00.jpg;;TW02T235XL
01002T23505;01.002T;B&C Collection;B&C | #E150 /women;orange;XXL;colors;XS-XXL;3,14;0,12;ACTUAL;8B4BE5E2-555B-4BC2-9745-F2052A4B3F00.jpg;;TW02T2352X
01002T31000;01.002T;B&C Collection;B&C | #E150 /women;fuchsia;XS;colors;XS-XXL;3,14;0,08;ACTUAL;E94424E1-27D6-4A7B-AB60-1993658FFA7E.jpg;;TW02T310XS
01002T31001;01.002T;B&C Collection;B&C | #E150 /women;fuchsia;S;colors;XS-XXL;3,14;0,09;ACTUAL;E94424E1-27D6-4A7B-AB60-1993658FFA7E.jpg;;TW02T3101S
01002T31002;01.002T;B&C Collection;B&C | #E150 /women;fuchsia;M;colors;XS-XXL;3,14;0,10;ACTUAL;E94424E1-27D6-4A7B-AB60-1993658FFA7E.jpg;;TW02T3101M
01002T31003;01.002T;B&C Collection;B&C | #E150 /women;fuchsia;L;colors;XS-XXL;3,14;0,10;ACTUAL;E94424E1-27D6-4A7B-AB60-1993658FFA7E.jpg;;TW02T3101L
01002T31004;01.002T;B&C Collection;B&C | #E150 /women;fuchsia;XL;colors;XS-XXL;3,14;0,12;ACTUAL;E94424E1-27D6-4A7B-AB60-1993658FFA7E.jpg;;TW02T310XL
01002T31005;01.002T;B&C Collection;B&C | #E150 /women;fuchsia;XXL;colors;XS-XXL;3,14;0,12;ACTUAL;E94424E1-27D6-4A7B-AB60-1993658FFA7E.jpg;;TW02T3102X
01002T37000;01.002T;B&C Collection;B&C | #E150 /women;burgundy;XS;colors;XS-XXL;3,14;0,08;ACTUAL;55BB7ECA-42B1-4F37-8681-099DFBE0A0F7.jpg;;TW02T370XS
01002T37001;01.002T;B&C Collection;B&C | #E150 /women;burgundy;S;colors;XS-XXL;3,14;0,09;ACTUAL;55BB7ECA-42B1-4F37-8681-099DFBE0A0F7.jpg;;TW02T3701S
01002T37002;01.002T;B&C Collection;B&C | #E150 /women;burgundy;M;colors;XS-XXL;3,14;0,10;ACTUAL;55BB7ECA-42B1-4F37-8681-099DFBE0A0F7.jpg;;TW02T3701M
01002T37003;01.002T;B&C Collection;B&C | #E150 /women;burgundy;L;colors;XS-XXL;3,14;0,10;ACTUAL;55BB7ECA-42B1-4F37-8681-099DFBE0A0F7.jpg;;TW02T3701L
01002T37004;01.002T;B&C Collection;B&C | #E150 /women;burgundy;XL;colors;XS-XXL;3,14;0,12;ACTUAL;55BB7ECA-42B1-4F37-8681-099DFBE0A0F7.jpg;;TW02T370XL
01002T37005;01.002T;B&C Collection;B&C | #E150 /women;burgundy;XXL;colors;XS-XXL;3,14;0,12;ACTUAL;55BB7ECA-42B1-4F37-8681-099DFBE0A0F7.jpg;;TW02T3702X
01002T37100;01.002T;B&C Collection;B&C | #E150 /women;deep red;XS;colors;XS-XXL;3,14;0,08;ACTUAL;127B6A91-F43E-44B7-BEBB-F4928D95BDB9.jpg;;TW02T371XS
01002T37101;01.002T;B&C Collection;B&C | #E150 /women;deep red;S;colors;XS-XXL;3,14;0,09;ACTUAL;127B6A91-F43E-44B7-BEBB-F4928D95BDB9.jpg;;TW02T3711S
01002T37102;01.002T;B&C Collection;B&C | #E150 /women;deep red;M;colors;XS-XXL;3,14;0,10;ACTUAL;127B6A91-F43E-44B7-BEBB-F4928D95BDB9.jpg;;TW02T3711M
01002T37103;01.002T;B&C Collection;B&C | #E150 /women;deep red;L;colors;XS-XXL;3,14;0,10;ACTUAL;127B6A91-F43E-44B7-BEBB-F4928D95BDB9.jpg;;TW02T3711L
01002T37104;01.002T;B&C Collection;B&C | #E150 /women;deep red;XL;colors;XS-XXL;3,14;0,12;ACTUAL;127B6A91-F43E-44B7-BEBB-F4928D95BDB9.jpg;;TW02T371XL
01002T37105;01.002T;B&C Collection;B&C | #E150 /women;deep red;XXL;colors;XS-XXL;3,14;0,12;ACTUAL;127B6A91-F43E-44B7-BEBB-F4928D95BDB9.jpg;;TW02T3712X
01002T41000;01.002T;B&C Collection;B&C | #E150 /women;sky blue;XS;colors;XS-XXL;3,14;0,08;ACTUAL;4E6A83BC-9686-44AE-AE49-DA564C8B7C9A.jpg;;TW02T410XS
01002T41001;01.002T;B&C Collection;B&C | #E150 /women;sky blue;S;colors;XS-XXL;3,14;0,09;ACTUAL;4E6A83BC-9686-44AE-AE49-DA564C8B7C9A.jpg;;TW02T4101S
01002T41002;01.002T;B&C Collection;B&C | #E150 /women;sky blue;M;colors;XS-XXL;3,14;0,10;ACTUAL;4E6A83BC-9686-44AE-AE49-DA564C8B7C9A.jpg;;TW02T4101M
01002T41003;01.002T;B&C Collection;B&C | #E150 /women;sky blue;L;colors;XS-XXL;3,14;0,10;ACTUAL;4E6A83BC-9686-44AE-AE49-DA564C8B7C9A.jpg;;TW02T4101L
01002T41004;01.002T;B&C Collection;B&C | #E150 /women;sky blue;XL;colors;XS-XXL;3,14;0,12;ACTUAL;4E6A83BC-9686-44AE-AE49-DA564C8B7C9A.jpg;;TW02T410XL
01002T41005;01.002T;B&C Collection;B&C | #E150 /women;sky blue;XXL;colors;XS-XXL;3,14;0,12;ACTUAL;4E6A83BC-9686-44AE-AE49-DA564C8B7C9A.jpg;;TW02T4102X
01002T43000;01.002T;B&C Collection;B&C | #E150 /women;azure;XS;colors;XS-XXL;3,14;0,08;ACTUAL;5D9BD4CB-221A-4BD7-A1EB-DCDC78A0CDF8.jpg;;TW02T430XS
01002T43001;01.002T;B&C Collection;B&C | #E150 /women;azure;S;colors;XS-XXL;3,14;0,09;ACTUAL;5D9BD4CB-221A-4BD7-A1EB-DCDC78A0CDF8.jpg;;TW02T4301S
01002T43002;01.002T;B&C Collection;B&C | #E150 /women;azure;M;colors;XS-XXL;3,14;0,10;ACTUAL;5D9BD4CB-221A-4BD7-A1EB-DCDC78A0CDF8.jpg;;TW02T4301M
01002T43003;01.002T;B&C Collection;B&C | #E150 /women;azure;L;colors;XS-XXL;3,14;0,10;ACTUAL;5D9BD4CB-221A-4BD7-A1EB-DCDC78A0CDF8.jpg;;TW02T4301L
01002T43004;01.002T;B&C Collection;B&C | #E150 /women;azure;XL;colors;XS-XXL;3,14;0,12;ACTUAL;5D9BD4CB-221A-4BD7-A1EB-DCDC78A0CDF8.jpg;;TW02T430XL
01002T43005;01.002T;B&C Collection;B&C | #E150 /women;azure;XXL;colors;XS-XXL;3,14;0,12;ACTUAL;5D9BD4CB-221A-4BD7-A1EB-DCDC78A0CDF8.jpg;;TW02T4302X
01002T44000;01.002T;B&C Collection;B&C | #E150 /women;turquoise;XS;colors;XS-XXL;3,14;0,08;ACTUAL;CCC012BC-017E-4E34-A78B-4D9961DD46ED.jpg;;TW02T440XS
01002T44001;01.002T;B&C Collection;B&C | #E150 /women;turquoise;S;colors;XS-XXL;3,14;0,09;ACTUAL;CCC012BC-017E-4E34-A78B-4D9961DD46ED.jpg;;TW02T4401S
01002T44002;01.002T;B&C Collection;B&C | #E150 /women;turquoise;M;colors;XS-XXL;3,14;0,10;ACTUAL;CCC012BC-017E-4E34-A78B-4D9961DD46ED.jpg;;TW02T4401M
01002T44003;01.002T;B&C Collection;B&C | #E150 /women;turquoise;L;colors;XS-XXL;3,14;0,10;ACTUAL;CCC012BC-017E-4E34-A78B-4D9961DD46ED.jpg;;TW02T4401L
01002T44004;01.002T;B&C Collection;B&C | #E150 /women;turquoise;XL;colors;XS-XXL;3,14;0,12;ACTUAL;CCC012BC-017E-4E34-A78B-4D9961DD46ED.jpg;;TW02T440XL
01002T44005;01.002T;B&C Collection;B&C | #E150 /women;turquoise;XXL;colors;XS-XXL;3,14;0,12;ACTUAL;CCC012BC-017E-4E34-A78B-4D9961DD46ED.jpg;;TW02T4402X
